Prev_LAT,Prev_LON,Prev_WIND,Prev_PRES
11.6333,71.4333,20.0,1007.0
11.9176,71.2202,25.0,1003.0
12.1286,71.0857,30.0,1000.0
12.367,70.9207,32.0,998.0
12.65,70.8,35.0,996.0
13.0387,70.7888,35.0,996.0
13.45,70.8,35.0,996.0
13.9134,70.955,35.0,996.0
14.35,71.15,35.0,996.0
14.6451,71.1837,40.0,992.0
14.95,71.3,45.0,989.0
15.3675,71.6351,47.0,987.0
15.8,71.75,50.0,985.0
16.4951,72.175,50.0,985.0
17.0,72.6,50.0,985.0
17.8562,72.7002,47.0,987.0
18.75,73.3,45.0,989.0
19.3626,73.7058,40.0,992.0
6.66,85.0,20.0,1007.0
7.05891,84.7804,22.0,1005.0
7.42857,84.6286,25.0,1004.0
7.68624,84.6562,27.0,1002.0
8.35,84.7,30.0,1000.0
8.70751,84.7825,35.0,996.0
8.8,84.85,40.0,993.0
9.18249,84.8513,42.0,991.0
9.3,84.8,45.0,989.0
9.61501,84.7113,45.0,989.0
9.9,84.6,45.0,989.0
9.93999,84.5038,45.0,989.0
9.95,84.4,45.0,989.0
9.91876,84.0212,45.0,989.0
9.85,83.65,45.0,989.0
9.74999,83.5637,45.0,989.0
9.4,83.5,45.0,989.0
9.29191,83.3251,42.0,991.0
9.3,83.15,40.0,993.0
9.27125,83.0825,37.0,994.0
9.0,83.0,35.0,996.0
8.9201,82.9245,35.0,996.0
8.95,82.8,35.0,996.0
8.94626,82.5725,35.0,996.0
8.95,82.3,35.0,996.0
9.0161,82.0607,32.0,998.0
8.95,81.8,30.0,1000.0
8.59998,81.5137,30.0,1000.0
8.5,81.5,30.0,1000.0
8.485,81.2038,27.0,1002.0
8.5,81.1286,25.0,1004.0
8.50332,81.0886,20.0,1007.0
9.3,56.5,15.0,1010.0
9.31508,56.795,15.0,1010.0
9.4,57.0,15.0,1010.0
9.59247,57.0525,15.0,1010.0
9.8,57.0,15.0,1010.0
9.92244,56.9525,15.0,1010.0
10.0,56.8,15.0,1010.0
10.0802,56.4425,15.0,1010.0
10.1,56.1,15.0,1010.0
10.0299,55.9524,15.0,1010.0
9.9,56.0,15.0,1010.0
9.72753,56.2401,15.0,1010.0
9.6,56.6,15.0,1010.0
9.65756,56.9723,15.0,1010.0
9.7,57.3,15.0,1010.0
9.53745,57.5251,15.0,1010.0
9.3,57.6,15.0,1010.0
9.04747,57.5174,15.0,1010.0
8.9,57.3,15.0,1010.0
8.99008,56.9926,15.0,1010.0
9.2,56.7,15.0,1010.0
9.37744,56.5849,15.0,1010.0
9.6,56.5,15.0,1010.0
9.89996,56.3375,15.0,1010.0
10.2,56.1,15.0,1010.0
10.4225,55.7875,17.0,1008.0
10.6,55.4,20.0,1007.0
10.7651,54.935,22.0,1005.0
10.9,54.5,25.0,1004.0
11.0074,54.2199,27.0,1002.0
11.1,54.0,30.0,1000.0
11.066,53.794,32.0,998.0
11.2,53.6667,35.0,996.0
11.41,53.3728,35.0,996.0
11.45,53.3,35.0,996.0
11.5175,52.9925,37.0,994.0
11.6,52.95,40.0,993.0
11.6787,52.9,40.0,993.0
11.75,52.85,40.0,993.0
12.0537,52.8,42.0,991.0
12.35,52.5,45.0,989.0
12.4512,52.1657,45.0,989.0
12.45,51.9,45.0,989.0
12.5037,51.8197,45.0,989.0
12.55,51.8,45.0,989.0
12.5788,51.7138,50.0,985.0
12.6,51.65,55.0,982.0
12.6362,51.6675,55.0,982.0
12.65,51.7,55.0,982.0
12.6037,51.69,52.0,983.0
12.55,51.65,50.0,985.0
12.5425,51.3288,47.0,987.0
12.55,51.0,45.0,989.0
12.55,50.9463,42.0,991.0
12.55,50.9,40.0,993.0
12.55,50.6075,37.0,994.0
12.55,50.55,35.0,996.0
12.55,50.4763,32.0,998.0
9.8,90.4,15.0,1010.0
10.1825,90.0702,17.0,1008.0
10.5,89.7,20.0,1007.0
10.715,89.2649,22.0,1005.0
10.82,88.74,25.0,1004.0
11.0175,88.3175,27.0,1002.0
11.2286,87.9429,30.0,1000.0
11.4224,87.5937,32.0,998.0
11.6,87.2,35.0,996.0
11.6618,86.804,37.0,994.0
11.8,86.25,40.0,993.0
12.1425,85.4399,42.0,991.0
12.5,84.6,45.0,989.0
12.9113,84.0064,50.0,985.0
13.05,83.45,55.0,982.0
13.0899,82.9773,57.0,980.0
13.1,82.55,60.0,978.0
13.1425,82.11,62.0,976.0
13.45,81.95,65.0,974.0
13.5212,81.8275,65.0,974.0
13.6,81.5,65.0,974.0
13.9137,81.4675,62.0,976.0
14.0,81.45,60.0,978.0
14.1425,81.4075,57.0,980.0
14.55,81.1,55.0,982.0
14.6863,81.0288,55.0,982.0
15.05,80.95,55.0,982.0
15.3825,80.6175,55.0,982.0
15.55,80.55,55.0,982.0
15.675,80.51,55.0,982.0
15.85,80.5,55.0,982.0
15.9212,80.5137,55.0,982.0
16.0,80.55,55.0,982.0
16.1,80.6925,52.0,983.0
16.3143,80.8,50.0,985.0
16.5433,80.9567,45.0,989.0
16.76,81.18,40.0,993.0
16.8075,81.2925,35.0,996.0
16.9,81.5,30.0,1000.0
16.9975,81.7025,27.0,1002.0
14.4,65.0,15.0,1010.0
14.465,64.8525,17.0,1007.0
14.5,64.7,20.0,1005.0
14.4925,64.5425,22.0,1004.0
14.5,64.4,25.0,1004.0
14.5775,64.2925,27.0,1002.0
14.76,64.16,30.0,1001.0
14.99,63.9717,30.0,1000.0
15.2143,63.7857,30.0,1000.0
15.365,63.6674,32.0,998.0
15.45,63.6,35.0,996.0
15.5463,63.4825,40.0,992.0
15.65,63.35,45.0,989.0
15.7712,63.2212,50.0,985.0
16.15,62.85,55.0,982.0
16.2824,62.7575,57.0,980.0
16.65,62.4,60.0,978.0
16.7325,62.2325,67.0,972.0
17.05,61.8,75.0,967.0
17.1212,61.6425,82.0,961.0
17.45,61.25,90.0,956.0
17.5462,60.8712,102.0,946.0
17.65,60.75,115.0,937.0
18.0075,60.3675,120.0,933.0
18.1,60.25,125.0,929.0
18.4112,59.91,122.0,931.0
18.45,59.85,120.0,933.0
18.46,59.8137,120.0,933.0
18.5,59.55,120.0,933.0
18.62,59.55,117.0,935.0
19.05,59.55,115.0,937.0
19.5175,59.5362,112.0,939.0
20.0,59.5,110.0,941.0
20.2075,59.4251,107.0,942.0
20.65,59.35,105.0,944.0
21.075,59.31,97.0,950.0
21.5,59.3,90.0,956.0
21.95,59.3137,82.0,961.0
22.15,59.35,75.0,967.0
22.5825,59.3925,70.0,970.0
23.0,59.45,65.0,974.0
23.165,59.51,60.0,978.0
23.3,59.6,55.0,982.0
23.6512,59.9849,50.0,985.0
23.95,60.4,45.0,989.0
24.1975,60.8251,42.0,991.0
24.15,61.0,40.0,993.0
24.0824,61.1462,40.0,993.0
24.0,61.55,40.0,993.0
23.9246,61.9586,37.0,994.0
23.85,62.45,35.0,996.0
23.7452,63.0919,35.0,996.0
23.7,64.05,35.0,996.0
23.7687,64.9825,35.0,996.0
23.95,65.9,35.0,996.0
24.2462,66.5506,32.0,998.0
24.55,67.15,30.0,1000.0
24.9568,67.8899,30.0,1000.0
25.1,68.65,30.0,1000.0
25.6943,69.5633,27.0,1002.0
26.35,70.55,25.0,1004.0
26.6878,71.537,27.0,1002.0
16.7,92.6,15.0,1010.0
16.8075,92.4376,17.0,1008.0
16.9,92.3,20.0,1007.0
16.965,92.2,22.0,1005.0
17.0,92.1,25.0,1004.0
17.0225,91.9575,27.0,1002.0
17.0,91.8,30.0,1000.0
16.8775,91.6199,30.0,1000.0
16.94,91.5,30.0,1000.0
17.1133,91.5233,32.0,998.0
17.2714,91.5571,35.0,996.0
17.3537,91.5175,42.0,990.0
17.4,91.5,50.0,985.0
17.4463,91.5563,52.0,983.0
17.5,91.65,55.0,982.0
17.5713,91.7537,60.0,978.0
17.9,92.1,65.0,974.0
17.9712,92.1575,67.0,972.0
18.05,92.2,70.0,970.0
18.3925,92.4926,80.0,963.0
18.5,92.55,90.0,956.0
18.86,92.8963,107.0,942.0
19.0,93.0,125.0,929.0
19.4425,93.3213,130.0,925.0
19.8,93.4,135.0,922.0
20.0748,93.4915,107.0,942.0
20.5,93.9,80.0,963.0
20.6966,94.1997,67.0,972.0
21.1714,94.7857,55.0,982.0
21.643,95.1921,47.0,987.0
22.08,95.5,40.0,993.0
22.4372,95.7976,37.0,994.0
22.7,96.2,35.0,996.0
22.8412,96.6738,35.0,996.0
23.0,97.4,35.0,996.0
23.3056,98.49,32.0,998.0
6.3,104.5,15.0,1005.0
6.07261,103.99,17.0,1004.0
6.0,103.5,20.0,1004.0
6.18245,103.043,20.0,1005.0
6.5,102.6,20.0,1007.0
6.79994,102.157,20.0,1007.0
7.1,101.7,20.0,1007.0
7.38721,101.267,20.0,1007.0
7.6,100.7,20.0,1007.0
7.63545,99.7997,20.0,1007.0
7.7,98.9,20.0,1007.0
8.06466,98.3403,20.0,1007.0
8.4,97.9,20.0,1007.0
8.40244,97.3998,20.0,1007.0
8.3,96.9,20.0,1007.0
8.29244,96.4,22.0,1005.0
8.3,95.9,25.0,1004.0
8.29996,95.3925,25.0,1004.0
8.3,94.9,25.0,1004.0
8.29995,94.435,25.0,1004.0
8.3,94.0,25.0,1004.0
8.29241,93.6,25.0,1004.0
8.3,93.2,25.0,1004.0
8.3425,92.75,27.0,1002.0
8.4,92.3,30.0,1000.0
8.44246,91.885,30.0,1000.0
8.4,91.6,30.0,1000.0
8.56662,91.1,30.0,1000.0
8.61429,90.6714,30.0,1000.0
8.62495,90.2994,32.0,998.0
8.65,90.0,35.0,996.0
8.67742,89.7149,35.0,996.0
8.75,89.4,35.0,996.0
8.93354,88.9922,40.0,992.0
9.1,88.55,45.0,989.0
9.14622,88.1287,45.0,989.0
9.2,87.7,45.0,989.0
9.26751,87.4962,45.0,989.0
9.6,87.05,45.0,989.0
9.69997,86.8887,50.0,985.0
10.05,86.5,55.0,982.0
10.1287,86.1212,55.0,982.0
10.2,85.75,55.0,982.0
10.2675,85.6362,55.0,982.0
10.35,85.25,55.0,982.0
10.4713,85.0613,55.0,982.0
11.1,84.6,55.0,982.0
11.1999,84.4074,55.0,982.0
11.3,83.95,55.0,982.0
11.425,83.7113,50.0,985.0
11.55,83.2,45.0,989.0
12.1538,82.66,45.0,989.0
12.25,82.15,45.0,989.0
12.3498,81.5036,42.0,991.0
12.95,81.1,40.0,993.0
13.0125,80.5796,37.0,994.0
13.1286,80.0,35.0,996.0
13.5473,79.4783,32.0,998.0
18.1,69.9,20.0,1007.0
18.1925,70.105,22.0,1005.0
18.3,70.3,25.0,1004.0
18.435,70.4725,25.0,1004.0
18.6,70.6,25.0,1004.0
18.8149,70.6426,25.0,1004.0
19.0,70.7,25.0,1004.0
19.0875,70.8625,25.0,1004.0
19.1,71.1,25.0,1004.0
19.0501,71.4151,27.0,1002.0
19.0,71.7,30.0,1000.0
19.0349,71.83,30.0,999.0
19.1,71.9,30.0,999.0
19.135,72.0225,30.0,998.0
19.2,72.1,30.0,998.0
19.32,72.0875,32.0,997.0
19.5,72.0,35.0,996.0
19.75,71.8726,35.0,996.0
20.0,71.66,35.0,996.0
20.0694,71.5501,35.0,996.0
20.1714,71.3857,35.0,996.0
20.4824,71.0413,32.0,998.0
20.7143,70.7286,30.0,1000.0
20.6184,70.5565,25.0,1003.0
20.55,70.35,20.0,1007.0
20.5824,70.1552,22.0,1005.0
15.2,89.5,15.0,1010.0
15.3475,89.365,15.0,1010.0
15.5,89.2,15.0,1010.0
15.67,88.9925,15.0,1010.0
15.9,88.8,15.0,1010.0
16.22,88.67,15.0,1010.0
16.6,88.6,15.0,1010.0
16.985,88.5998,15.0,1008.0
17.4,88.6,15.0,1006.0
17.8424,88.4407,17.0,1006.0
18.3,88.4,20.0,1006.0
18.7801,88.7169,22.0,1005.0
19.2,89.2,25.0,1004.0
19.48,89.6503,27.0,1002.0
19.7,90.1,30.0,1000.0
19.9574,90.5225,32.0,998.0
20.16,90.82,35.0,996.0
20.3182,91.1436,35.0,996.0
20.5571,91.5,35.0,996.0
20.8836,91.7857,32.0,998.0
21.1714,92.0429,30.0,1000.0
21.395,92.3283,27.0,1002.0
15.94,56.56,15.0,1010.0
15.9167,56.1842,17.0,1008.0
15.9143,56.1286,20.0,1007.0
15.9251,55.9048,25.0,1003.0
15.95,55.65,30.0,1000.0
15.9712,55.5275,30.0,999.0
16.0,55.45,30.0,998.0
16.0425,55.3698,32.0,997.0
16.1,55.25,35.0,996.0
16.1675,55.0425,37.0,994.0
16.25,54.75,40.0,993.0
16.3612,54.75,40.0,993.0
16.7,54.75,40.0,993.0
16.8688,54.5962,42.0,991.0
17.0,54.5,45.0,989.0
16.9919,54.5044,47.0,987.0
16.95,54.55,50.0,985.0
17.0175,54.5675,52.0,983.0
17.1,54.6,55.0,982.0
17.1167,54.7309,52.0,983.0
17.1,54.9,50.0,985.0
17.0937,55.0626,47.0,987.0
17.05,55.15,45.0,989.0
16.9667,55.1172,42.0,991.0
16.7333,54.9333,40.0,993.0
16.448,54.6681,35.0,996.0
16.3,54.3,30.0,1000.0
16.1349,54.085,30.0,1000.0
16.0,53.9,30.0,1000.0
15.92,53.7075,30.0,1000.0
15.9,53.5,30.0,1000.0
15.8975,53.2499,27.0,1002.0
16.0,53.0,25.0,1004.0
16.255,52.7877,25.0,1004.0
13.42,60.5,20.0,1007.0
13.4165,60.338,22.0,1005.0
13.3714,60.2429,25.0,1004.0
13.475,59.9877,27.0,1002.0
13.6,59.8,30.0,1000.0
13.625,59.6674,30.0,1000.0
13.75,59.3,30.0,1000.0
13.9332,59.1093,32.0,998.0
14.15,59.0,35.0,996.0
14.3963,58.835,35.0,996.0
14.65,58.7,35.0,996.0
14.908,58.6367,35.0,996.0
15.1,58.6,35.0,996.0
15.1788,58.5425,32.0,998.0
15.25,58.5,30.0,1000.0
15.4452,58.4887,30.0,1000.0
15.65,58.5,30.0,1000.0
15.7,58.5287,27.0,1002.0
15.75,58.55,25.0,1004.0
16.0116,58.5415,25.0,1004.0
16.2,58.5,25.0,1004.0
16.158,58.3837,25.0,1004.0
15.9,58.3,25.0,1004.0
15.4002,58.5507,25.0,1004.0
14.9,58.8,25.0,1004.0
14.6547,58.8199,25.0,1004.0
14.5,58.6,25.0,1004.0
14.3004,58.0873,25.0,1004.0
14.1,57.5,25.0,1004.0
13.8849,57.1051,20.0,1007.0
13.7,56.8,15.0,1010.0
13.5801,56.54,15.0,1010.0
6.0,78.1,25.0,1004.0
6.39759,77.6426,27.0,1002.0
6.8,77.2,30.0,1000.0
7.20746,76.785,30.0,1000.0
7.6,76.4,30.0,1000.0
7.87193,76.1459,30.0,1000.0
8.2,75.6333,30.0,1000.0
8.48638,75.1738,30.0,1000.0
8.7,74.9,30.0,1000.0
8.84866,74.7148,30.0,1000.0
9.05,74.5,30.0,1000.0
9.40713,74.1386,30.0,1000.0
9.95,73.6,30.0,1000.0
10.6712,72.8787,30.0,1000.0
11.15,72.4,30.0,1000.0
11.6458,71.9117,30.0,1000.0
12.1,71.45,30.0,1000.0
12.4286,71.0746,30.0,1000.0
12.75,70.7,30.0,1000.0
13.183,70.2346,30.0,1000.0
13.65,69.75,30.0,1000.0
14.1112,69.2888,32.0,998.0
14.55,68.85,35.0,996.0
14.8406,68.4215,35.0,996.0
15.05,68.05,35.0,996.0
15.3086,67.7775,35.0,996.0
15.5,67.55,35.0,996.0
15.5328,67.2947,32.0,998.0
15.55,67.05,30.0,1000.0
15.6487,66.8249,30.0,1000.0
15.85,66.55,30.0,1000.0
16.0556,66.4396,30.0,1000.0
16.25,66.3,30.0,1000.0
16.4501,65.9025,27.0,1002.0
16.65,65.4,25.0,1004.0
16.8628,64.8546,25.0,1004.0
17.05,64.45,25.0,1004.0
17.1949,64.3425,25.0,1004.0
17.65,63.7,25.0,1004.0
18.0557,63.4738,25.0,1004.0
18.4,63.4,25.0,1004.0
18.7053,63.0392,25.0,1004.0
18.95,62.7,25.0,1004.0
19.16,62.5869,25.0,1004.0
19.3,62.55,25.0,1004.0
19.3713,62.4763,22.0,1005.0
8.85,88.4,30.0,1001.0
9.06148,88.3422,30.0,1000.0
9.3,88.25,30.0,1000.0
9.57183,88.1107,30.0,1000.0
9.8,88.0,30.0,1000.0
9.92125,87.9825,35.0,996.0
10.3,87.95,40.0,993.0
10.6043,87.9112,45.0,989.0
10.85,87.85,50.0,985.0
11.1118,87.7538,50.0,985.0
11.3,87.65,50.0,985.0
11.3825,87.5712,50.0,985.0
11.7,87.5,50.0,985.0
12.0037,87.1862,50.0,985.0
12.05,87.1,50.0,985.0
12.215,86.815,52.0,983.0
12.4,86.55,55.0,982.0
12.365,86.375,57.0,980.0
12.3,85.95,60.0,978.0
12.2387,85.7962,62.0,976.0
12.2,85.4,65.0,974.0
12.21,85.2463,67.0,972.0
12.25,84.85,70.0,970.0
12.3112,84.7288,72.0,968.0
12.35,84.35,75.0,967.0
12.3113,83.9324,75.0,967.0
12.25,83.75,75.0,967.0
12.2175,83.325,80.0,963.0
12.1,82.9,85.0,959.0
11.9462,82.4788,87.0,957.0
11.95,82.05,90.0,956.0
11.9538,81.7,85.0,959.0
11.95,81.3,80.0,963.0
11.9287,80.9712,77.0,965.0
11.8,80.6,75.0,967.0
11.775,80.275,70.0,970.0
11.65,79.9,65.0,974.0
11.5799,79.536,57.0,979.0
11.6,79.1,50.0,985.0
11.8151,78.6491,45.0,989.0
11.074,66.0205,15.0,1008.0
11.166,65.609,17.0,1007.0
11.3072,65.0596,20.0,1007.0
11.4483,64.3846,20.0,1007.0
11.5,63.75,20.0,1007.0
11.465,63.165,22.0,1005.0
11.3708,62.3653,25.0,1004.0
11.2167,61.4121,27.0,1002.0
11.036,60.3973,30.0,1000.0
10.8637,59.425,30.0,1000.0
10.703,58.5704,30.0,1000.0
10.5749,57.7665,30.0,1000.0
10.5,57.05,30.0,1000.0
10.4897,56.4677,32.0,998.0
10.5,55.9,35.0,996.0
10.4826,55.1915,35.0,996.0
10.45,54.5,35.0,996.0
10.4075,53.9213,35.0,996.0
10.1,53.35,35.0,996.0
9.8612,52.6798,35.0,996.0
9.7,52.0,35.0,996.0
9.59857,51.4314,35.0,996.0
9.55,50.9,35.0,996.0
9.52797,50.4953,32.0,998.0
9.5,49.86,30.0,1000.0
9.41766,48.8464,27.0,1002.0
11.1,87.1,15.0,1010.0
10.9175,86.9575,17.0,1008.0
10.7,86.8,20.0,1007.0
10.435,86.615,20.0,1007.0
10.2,86.4,20.0,1007.0
10.0775,86.1576,22.0,1005.0
10.0,85.9,25.0,1004.0
9.89998,85.65,25.0,1004.0
9.74,85.52,25.0,1004.0
9.62838,85.26,25.0,1004.0
9.55714,84.9429,25.0,1004.0
9.50993,84.6425,27.0,1002.0
9.5,84.35,30.0,1000.0
9.56871,84.0469,30.0,1000.0
9.6,83.7,30.0,1000.0
9.47623,83.2849,30.0,1000.0
9.05,82.9,30.0,1000.0
8.8588,82.6045,32.0,998.0
8.8,82.45,35.0,996.0
8.7238,82.4226,37.0,994.0
8.7,82.5,40.0,993.0
8.72375,82.6379,40.0,993.0
8.8,82.75,40.0,993.0
8.9025,82.7225,42.0,991.0
9.05,82.65,45.0,989.0
9.485,82.625,45.0,989.0
9.7,82.6,45.0,989.0
9.93618,82.5837,47.0,987.0
10.4,82.5,50.0,985.0
10.5363,82.28,50.0,985.0
10.9,81.75,50.0,985.0
11.2887,81.2574,50.0,985.0
11.7,81.0,50.0,985.0
12.2961,80.4799,50.0,985.0
12.7,79.8,50.0,985.0
13.0102,79.211,47.0,987.0
13.1714,78.2857,45.0,989.0
13.253,77.6726,40.0,992.0
14.2,90.2,20.0,1007.0
14.4075,90.0501,20.0,1007.0
14.6,89.9,20.0,1007.0
14.765,89.75,20.0,1007.0
14.9,89.6,20.0,1007.0
15.0,89.4425,20.0,1007.0
15.1,89.3,20.0,1007.0
15.235,89.1775,22.0,1005.0
15.4,89.1,25.0,1004.0
15.5925,89.0924,27.0,1002.0
15.74,89.28,30.0,1000.0
15.8483,89.215,30.0,1000.0
16.1143,89.0,30.0,1000.0
16.1986,88.8983,32.0,998.0
16.15,88.85,35.0,996.0
16.1076,88.6452,35.0,996.0
16.05,88.45,35.0,996.0
16.0288,88.3538,35.0,996.0
16.0,88.0,35.0,996.0
15.9324,87.7324,35.0,996.0
15.85,87.55,35.0,996.0
15.7899,87.45,35.0,996.0
15.7,87.35,35.0,996.0
15.56,87.1677,32.0,998.0
15.35,86.9,30.0,1000.0
15.0675,86.55,30.0,1000.0
15.0571,86.4429,30.0,1000.0
15.0726,86.2542,27.0,1002.0
15.08,86.0,25.0,1004.0
15.0925,85.7575,25.0,1004.0
15.1,85.5,25.0,1004.0
15.15,85.25,25.0,1004.0
15.2,85.0,25.0,1004.0
15.2375,84.7501,25.0,1004.0
15.2,84.5,25.0,1004.0
15.0225,84.2424,25.0,1004.0
14.8,84.0,25.0,1004.0
14.6575,83.7851,25.0,1004.0
14.5,83.6,25.0,1004.0
14.265,83.45,25.0,1004.0
14.0,83.3,25.0,1004.0
13.7425,83.1075,25.0,1004.0
13.5,82.9,25.0,1004.0
13.2625,82.7,25.0,1004.0
13.1,82.5,25.0,1004.0
13.085,82.3076,25.0,1004.0
13.1,82.1,25.0,1004.0
13.0,81.8499,25.0,1004.0
12.9,81.6,25.0,1004.0
12.8849,81.4,25.0,1004.0
12.9,81.2,25.0,1004.0
12.9075,80.9575,25.0,1004.0
12.9,80.7,25.0,1004.0
12.8574,80.465,25.0,1004.0
12.8,80.2,25.0,1004.0
12.75,79.8575,25.0,1004.0
12.7,79.5,25.0,1004.0
12.65,79.185,22.0,1005.0
9.05,63.8,25.0,1004.0
8.97754,63.0625,25.0,1004.0
8.9,62.55,25.0,1004.0
8.81742,61.9937,27.0,1002.0
8.74995,61.4,30.0,1000.0
8.71745,60.7788,32.0,998.0
8.7,60.15,35.0,996.0
8.66371,59.5387,35.0,996.0
8.59578,58.776,35.0,996.0
8.55155,57.9332,35.0,996.0
8.5,57.1,35.0,996.0
8.44283,56.41,35.0,996.0
8.37633,55.7668,35.0,996.0
8.33649,55.1461,35.0,996.0
8.23954,54.5284,35.0,996.0
8.01498,53.8924,35.0,996.0
7.71124,53.2186,35.0,996.0
7.42197,52.5571,32.0,998.0
7.16,51.92,30.0,1000.0
6.94995,51.2926,27.0,1002.0
6.7,50.7,25.0,1004.0
6.4501,50.1399,22.0,1005.0
4.4,93.0,20.0,1007.0
4.42254,93.35,22.0,1005.0
4.5,93.5,25.0,1004.0
4.67002,93.325,30.0,1000.0
4.9,93.0,35.0,996.0
5.09598,92.6119,35.0,996.0
5.43333,92.3333,35.0,996.0
5.78334,92.0176,35.0,996.0
6.1,91.65,35.0,996.0
6.42062,91.3405,37.0,994.0
6.8,90.95,40.0,993.0
7.28627,90.425,42.0,991.0
7.75,90.15,45.0,989.0
7.91498,89.6562,45.0,989.0
8.3,89.2,45.0,989.0
8.68246,88.785,45.0,989.0
9.05,88.65,45.0,989.0
9.40374,88.2675,45.0,989.0
9.75,87.9,45.0,989.0
9.84999,87.5462,45.0,989.0
9.95,87.45,45.0,989.0
10.2963,87.0962,45.0,989.0
10.4,87.0,45.0,989.0
10.5175,86.6675,45.0,989.0
10.9,86.6,45.0,989.0
11.05,86.55,45.0,989.0
11.45,86.5,45.0,989.0
11.8325,86.44,45.0,989.0
11.95,86.35,45.0,989.0
12.0388,85.9462,45.0,989.0
12.15,85.8,45.0,989.0
12.5925,85.7275,45.0,989.0
12.8,85.45,45.0,989.0
13.2112,85.4275,45.0,989.0
13.6,85.45,45.0,989.0
13.7288,85.535,45.0,989.0
14.1,85.65,45.0,989.0
14.21,85.7463,45.0,989.0
14.6,86.1,45.0,989.0
14.81,86.2212,45.0,989.0
15.3,86.6,45.0,989.0
15.7712,86.7288,45.0,989.0
16.25,87.1,45.0,989.0
16.7462,87.1889,45.0,989.0
17.25,87.55,45.0,989.0
17.7426,87.7425,45.0,989.0
18.25,88.2,45.0,989.0
18.7999,88.5965,45.0,989.0
19.35,88.75,45.0,989.0
19.8312,89.203,45.0,989.0
20.35,89.7,45.0,989.0
21.2412,90.2278,42.0,991.0
22.4571,91.0429,40.0,993.0
23.4494,91.9417,37.0,994.0
11.8,97.6,20.0,1007.0
11.9629,96.9677,22.0,1005.0
12.1,96.4,25.0,1004.0
12.1999,95.9474,25.0,1004.0
12.3,95.6,25.0,1004.0
12.3659,95.468,25.0,1004.0
12.4,95.2333,25.0,1004.0
12.3611,94.8753,27.0,1002.0
12.35,94.5,30.0,1000.0
12.4987,94.2025,30.0,1000.0
12.7,93.95,30.0,1000.0
12.9256,93.6745,32.0,998.0
13.1,93.45,35.0,996.0
13.15,93.3,37.0,994.0
13.2,92.9,40.0,993.0
13.5212,92.5212,42.0,991.0
13.6,92.4,45.0,989.0
13.7175,92.275,50.0,985.0
14.0,91.9,55.0,982.0
14.1175,91.775,60.0,978.0
14.5,91.4,65.0,974.0
14.6287,91.0287,77.0,965.0
15.0,90.65,90.0,956.0
15.1112,90.5112,100.0,948.0
15.45,90.1,110.0,941.0
15.5113,89.9037,120.0,933.0
15.55,89.45,130.0,926.0
15.5675,89.0099,132.0,924.0
15.85,88.6,135.0,922.0
15.9312,88.4962,135.0,922.0
16.15,88.3,135.0,922.0
16.4612,88.0113,137.0,920.0
16.75,87.7,140.0,918.0
16.825,87.2748,140.0,918.0
16.9,87.0,140.0,918.0
17.0812,86.7463,140.0,918.0
17.45,86.45,140.0,918.0
17.7462,86.0499,137.0,920.0
18.05,85.75,135.0,922.0
18.4675,85.4388,130.0,925.0
18.7,85.2,125.0,929.0
19.0962,85.1174,112.0,938.0
19.5,84.85,100.0,948.0
19.935,84.6037,87.0,957.0
20.4,84.5,75.0,967.0
20.92,84.1351,62.0,976.0
21.5,84.0429,50.0,985.0
21.9567,83.8865,45.0,989.0
7.0,141.0,15.0,1010.0
7.07524,140.29,15.0,1010.0
7.1,139.6,15.0,1010.0
7.04988,138.942,17.0,1008.0
7.0,138.3,20.0,1007.0
7.04247,137.635,20.0,1007.0
7.1,137.0,20.0,1007.0
7.09245,136.412,20.0,1007.0
7.1,135.9,20.0,1007.0
7.18488,135.485,22.0,1005.0
7.3,135.1,25.0,1004.0
7.36243,134.672,25.0,1004.0
7.5,134.2,25.0,1004.0
7.82728,133.71,25.0,1004.0
8.2,132.98,25.0,1004.0
8.41692,132.036,25.0,1004.0
8.57143,131.057,25.0,1004.0
8.70347,130.167,27.0,1002.0
8.85,129.35,30.0,1000.0
9.0038,128.47,30.0,1000.0
9.15,127.65,30.0,1000.0
9.26713,127.002,30.0,1000.0
9.4,126.4,30.0,1000.0
9.61093,125.745,30.0,1000.0
9.8,125.0,30.0,1000.0
9.84266,124.097,27.0,1002.0
9.9,123.15,25.0,1004.0
10.127,122.315,27.0,1002.0
10.4,121.45,30.0,1000.0
10.6371,120.481,30.0,1000.0
10.8,119.4,30.0,1000.0
10.7965,118.167,32.0,998.0
10.7667,116.944,35.0,996.0
10.9156,115.957,35.0,996.0
11.1273,115.082,35.0,996.0
11.362,114.255,32.0,998.0
11.6,113.4,30.0,1000.0
11.7744,112.425,30.0,1000.0
11.8333,111.5,30.0,1000.0
11.7271,110.764,27.0,1002.0
11.5727,110.127,25.0,1004.0
11.4869,109.52,25.0,1004.0
11.5111,108.944,25.0,1004.0
11.7308,108.428,25.0,1004.0
11.95,107.8,25.0,1004.0
12.0834,106.972,22.0,1005.0
12.15,105.95,20.0,1007.0
12.1634,104.687,20.0,1007.0
12.1,103.5,20.0,1007.0
11.9417,102.727,22.0,1005.0
11.8143,102.129,25.0,1004.0
11.8534,101.531,27.0,1002.0
12.0,101.0,30.0,1000.0
12.1122,100.615,30.0,1000.0
12.2,100.2,30.0,1000.0
